year,month,day,hour,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
2013,6,24,14,14.0,16.0,1200.0,214.0,29.3,997.0,21.3,0.0,S,1.4,9
2014,9,19,3,3.0,78.0,900.0,16.0,13.3,1007.9,12.5,0.0,SSW,0.5,11
2016,9,14,3,4.0,45.0,1000.0,23.0,20.6,1012.9,18.5,0.0,SSE,0.5,3
2014,5,1,17,37.0,28.0,1000.0,191.0,16.3,1001.4,12.5,2.5,NE,1.2,0
2013,3,26,9,17.0,65.0,1899.0,4.0,6.6,1012.6,-0.2,0.0,ENE,0.7,8
2014,3,28,5,43.0,110.0,1800.0,2.0,11.8,1002.6,10.4,0.4,ENE,1.1,10
2014,9,6,8,14.0,57.0,1700.0,42.0,23.7,1008.7,20.0,0.0,ESE,1.5,3
2015,2,10,1,72.0,93.0,2800.0,3.0,-4.0,1010.0,-19.1,0.0,NNE,1.1,1
2015,8,13,0,2.0,28.0,1000.0,111.0,26.4,996.7,22.5,0.0,E,0.8,6
2013,6,6,23,3.0,14.0,2399.0,43.0,20.0,1000.0,18.3,0.0,NW,0.6,2
2013,4,14,19,15.0,32.0,600.0,88.0,14.2,998.9,-2.3,0.0,SSW,1.4,11
2014,7,17,23,4.0,49.0,2900.0,76.0,25.8,1002.3,23.3,0.0,ENE,1.1,7
2014,3,2,5,31.0,82.0,2900.0,9.0,-2.0,1019.2,-5.5,0.0,ESE,1.6,9
2014,1,23,7,106.0,138.0,4100.0,1.0,-4.5,1012.2,-13.9,0.0,NE,1.8,10
2015,4,26,5,26.0,72.0,1000.0,28.0,15.4,1006.5,12.2,0.0,NE,1.4,3
2014,1,27,3,77.0,93.0,2900.0,1.0,-2.3,1011.4,-6.8,0.0,NE,1.3,11
2013,7,27,15,11.0,69.0,1600.0,38.0,27.5,993.9,24.1,0.0,NE,1.5,4
2014,4,23,10,21.0,35.0,900.0,55.0,21.3,1007.1,12.7,0.0,SSW,2.5,9
2016,12,24,17,31.0,111.0,2800.0,22.0,0.7,1025.3,-8.3,0.0,N,0.8,4
2014,4,7,23,22.0,190.0,1400.0,2.0,11.8,1008.3,8.1,0.0,WSW,0.6,10
2013,3,12,18,19.0,66.0,1700.0,18.0,5.2,1013.5,3.2,0.0,NNE,0.6,8
2013,10,1,9,3.0,66.0,1500.0,1.0,17.0,1013.4,15.3,2.2,N,1.2,9
2014,8,1,14,2.0,23.0,1200.0,214.0,32.5,999.1,23.5,0.0,WSW,1.6,4
2017,2,12,20,33.0,87.0,1600.0,37.0,2.4,1021.7,-11.2,0.0,ESE,0.7,4
2015,11,10,15,7.0,58.0,1400.0,5.0,5.1,1024.2,3.9,0.0,ESE,2.0,7
2014,2,8,7,32.0,60.0,2400.0,2.0,-5.0,1022.2,-6.8,0.0,NE,1.1,7
2016,4,28,9,7.0,95.0,1300.0,26.0,18.9,1012.7,9.9,0.0,NNE,1.8,4
2016,10,13,2,3.0,92.0,2100.0,2.0,11.6,1016.3,10.5,0.0,SSW,0.3,3
2014,11,29,9,17.0,74.0,2300.0,2.0,1.1,1011.0,-3.6,0.0,NNW,1.4,1
2013,6,16,9,8.0,21.0,1000.0,67.0,22.6,995.4,18.2,0.1,NNW,0.7,2
2015,7,21,14,2.0,32.0,1400.0,154.0,29.4,999.8,22.9,0.0,SE,2.3,7
2014,4,24,11,28.0,70.0,900.0,50.0,20.3,1011.3,11.8,0.0,SSW,0.8,7
2016,11,18,9,36.0,75.0,3300.0,2.0,6.5,1012.7,2.6,0.0,NNE,0.8,8
2015,3,31,5,18.0,30.0,1900.0,68.0,13.5,1005.5,8.5,0.0,E,1.4,11
2013,3,26,0,29.0,54.0,1300.0,47.0,1.9,1008.6,-5.5,0.0,ESE,0.4,2
2013,11,8,13,94.0,103.0,2300.0,10.0674,13.4,1014.8,-1.8,0.0,ESE,0.9,3
2014,5,8,6,12.0,83.0,1400.0,2.0,11.2,1010.4,7.5,0.0,ENE,0.8,0
2014,11,21,21,20.0,131.0,3200.0,4.0,2.5,1022.0,-5.4,0.0,NE,0.1,11
2014,2,6,0,42.0,59.0,2300.0,9.0,-4.0,1025.3,-10.6,0.0,NE,1.1,8
2015,10,16,1,2.0,137.0,2400.0,4.0,12.4,1013.7,11.1,0.0,NE,0.8,11
2014,1,19,5,67.0,78.0,2300.0,1.0,-2.5,1016.7,-10.1,0.0,WNW,1.1,2
2016,11,17,21,29.0,77.0,3400.0,2.0,6.5,1016.8,0.0,0.0,ESE,0.7,3
2013,3,11,17,159.0,80.0,2299.0,74.0,9.6,1008.8,-5.9,0.0,WSW,2.0,11
2016,7,30,12,2.0,30.0,2600.0,83.0,27.9,999.7,25.1,0.0,SSE,1.9,1
2013,6,15,16,11.0,30.0,1899.0,272.0,30.8,1001.6,20.4,0.0,ESE,2.3,8
2014,1,13,21,66.0,111.0,2600.0,1.0,-5.2,1025.8,-14.5,0.0,ENE,1.0,4
2015,3,25,3,31.0,106.0,1600.0,2.0,4.8,1026.4,-0.6,0.0,E,1.7,4
2013,5,17,9,42.0,75.0,1399.0,21.0,19.2,1007.4,12.9,0.0,W,1.4,0
2015,3,30,4,14.0,41.0,1200.0,34.0,13.7,1000.4,3.7,0.0,SE,1.9,6
2016,10,15,19,3.0,113.0,2100.0,2.0,15.5,1017.4,13.5,0.0,NW,0.2,0
2013,5,27,21,5.0,90.0,1300.0,24.0,20.3,1002.2,17.3,0.0,S,1.5,7
2013,3,27,2,29.0,92.0,1700.0,2.0,4.9,1000.3,1.9,0.0,W,0.0,5
2017,2,8,2,22.0,79.0,2400.0,4.0,-3.0,1026.3,-7.0,0.0,NE,1.2,3
2016,6,29,15,2.0,18.0,800.0,183.0,29.3,998.9,19.9,0.0,S,2.4,3
2013,5,28,5,8.0,46.0,800.0,2.0,17.9,999.2,17.4,0.6,N,0.5,10
2013,8,11,1,3.0,107.0,1400.0,6.0,27.6,999.0,24.8,0.0,W,0.1,5
2015,4,10,16,11.0,43.0,700.0,153.0,20.8,1012.1,0.6,0.0,SSW,2.9,0
2014,6,19,15,14.0,25.0,1900.0,222.0,27.0,995.8,18.6,0.0,ESE,2.7,2
2014,5,1,3,20.0,43.0,700.0,106.0,19.4,1003.3,13.6,0.0,SSW,1.1,7
2016,4,30,15,10.0,29.0,900.0,294.0,30.1,992.6,8.5,0.0,S,3.6,5
2014,1,7,4,12.0,67.0,2400.0,1.0,-2.6,1015.3,-5.6,0.0,N,0.9,2
2015,11,15,9,5.0,33.0,2600.0,2.0,5.9,1012.2,5.6,0.0,W,0.9,6
2013,10,10,1,10.0,41.0,1200.0,50.0,14.9,998.2,13.1,0.0,NW,0.8,6
2015,12,4,23,20.0,91.0,2500.0,3.0,-1.7,1022.0,-8.2,0.0,S,0.6,9
2015,4,5,0,3.0,42.0,700.0,99.0,13.0,1010.3,3.9,0.0,SSW,1.7,9
2016,10,1,17,19.0,41.0,900.0,154.0,23.5,1009.3,11.5,0.0,S,0.9,9
2014,10,4,20,7.0,97.0,1200.0,2.0,12.6,1016.7,12.6,0.0,N,0.1,10
2013,12,1,6,11.0,66.0,4600.0,2.0,-4.3,1021.2,-11.1,0.0,NW,0.5,9
2015,1,23,9,83.0,129.0,3500.0,2.0,-4.0,1013.0,-12.0,0.0,ENE,1.3,4
2014,1,31,7,52.0,65.0,2100.0,10.0,-1.2,1012.8,-6.0,0.0,NNE,0.9,5
2014,4,7,16,22.0,63.0,800.0,141.0,24.5,1002.9,0.1,0.0,SW,1.7,5
2014,6,26,17,4.0,16.0,1000.0,225.0,29.3,997.1,19.0,0.0,SSE,2.6,9
2016,9,16,6,2.0,32.0,1100.0,52.0,20.3,1007.1,18.6,0.0,WSW,0.2,10
2014,1,13,6,104.0,92.0,4000.0,1.0,-9.8,1026.2,-17.4,0.0,W,0.8,11
2014,8,19,3,2.0,35.0,1000.0,52.0,20.4,1003.0,18.0,0.0,NNE,0.8,6
2015,9,22,16,33.0,40.0,1700.0,140.0,25.2,1003.7,16.6,0.0,WSW,2.5,3
2015,1,3,7,88.0,114.0,4200.0,8.0,-2.0,1012.0,-15.1,0.0,NW,1.3,11
2015,7,29,11,2.0,19.0,1000.0,144.0,30.3,998.4,24.0,0.0,NE,1.3,8
2016,8,6,9,2.0,31.0,1100.0,37.0,28.7,998.1,25.1,0.0,ESE,1.3,1
2016,9,22,8,2.0,36.0,1100.0,21.0,16.425,1005.0,12.8,0.0,NE,2.5,5
2013,3,7,12,58.0,62.0,1300.0,41.0,16.3,998.4,-4.3,0.0,ESE,1.5,1
2016,10,24,18,3.0,85.0,1600.0,2.0,11.2,1010.4,6.7,0.0,SSW,1.4,0
2015,12,21,9,8.0,46.0,2500.0,32.0,-5.9,1019.1,-6.8,0.0,N,0.1,6
2016,11,2,23,2.0,95.0,1900.0,18.0,7.4,1019.5,0.1,0.0,W,2.0,9
2014,5,17,17,22.0,30.0,800.0,239.0,26.5,1005.5,4.3,0.0,WSW,2.9,7
2014,7,17,10,3.0,48.0,1600.0,42.0,26.8,1000.1,22.6,0.0,S,0.6,0
2014,9,5,22,11.0,40.0,1300.0,143.0,24.1,1005.5,21.0,0.0,SW,1.6,4
2015,3,5,20,72.0,85.0,800.0,14.0,3.8,1019.5,-15.5,0.0,S,1.3,8
2016,3,21,8,9.0,116.0,2100.0,3.0,7.6,1021.0,-2.4,0.0,ENE,0.9,9
2013,10,6,17,76.0,114.1468,2700.0,40.0,17.6,1015.1,15.4,0.0,NNW,0.5,10
2016,4,5,15,24.0,45.0,1000.0,184.0,22.3,1004.3,6.1,0.0,SSE,1.4,10
2016,2,12,5,21.0,79.0,3300.0,7.0,0.8,1012.0,-3.5,0.0,E,0.5,7
2013,3,26,8,11.0,7.0,2100.0,3.0,4.8,1007.4,-2.5,0.0,SE,1.7,6
2013,11,8,0,31.0,86.0,2200.0,7.9254,2.7,1016.7,-2.4,0.0,N,0.5,3
2014,7,5,7,2.0,31.0,1200.0,61.0,26.6,999.4,20.9,0.0,ESE,1.6,1
2013,3,16,20,61.0,85.0,2200.0,94.0,10.0,1014.6,2.1,0.0,S,1.6,0
2014,10,31,1,16.0,130.0,1700.0,2.0,11.4,1016.4,9.3,0.0,ESE,0.7,0
2014,12,7,0,54.0,88.0,3800.0,2.0,-1.3,1021.0,-14.2,0.0,NW,1.7,6
2015,7,11,8,2.0,44.0,800.0,67.0,26.6,1002.2,20.0,0.0,NNE,0.7,5
2013,12,24,14,128.0,138.0,4400.0,13.0,1.8,1023.6,-10.4,0.0,N,1.0,5
2014,12,22,9,51.0,89.0,5600.0,13.0,-2.0,1023.0,-13.2,0.0,S,1.2,9
2015,3,17,16,28.0,47.0,2100.0,127.0,15.1,1013.7,-5.4,0.0,SE,2.7,11
2014,5,1,3,26.0,30.0,900.0,89.0,19.4,1003.3,13.6,0.0,SSW,1.1,3
2015,9,17,10,7.0,76.0,1500.0,78.0,21.3,1014.5,15.6,0.0,NE,1.4,0
2014,7,8,7,10.0,47.0,1100.0,62.0,28.2,994.5,24.0,0.0,N,0.6,5
2014,5,19,23,4.0,23.0,1300.0,167.0,18.9,994.4,15.4,0.0,NE,1.4,6
2017,1,6,5,37.0,116.0,1300.0,8.0,-2.8,1024.4,-4.2,0.0,ENE,1.3,3
2014,7,31,15,2.0,16.0,1400.0,243.0,31.2,996.6,22.5,0.0,S,2.2,6
2013,3,21,10,23.0,75.0,1700.0,2.0,3.7,1004.5,-1.9,0.0,NNW,1.7,0
2014,1,31,6,62.0,48.0,1500.0,14.0,-1.1,1011.0,-5.9,0.0,E,1.4,1
2013,11,12,6,28.0,83.0,2400.0,2.5704,4.3,1021.5,-6.6,0.0,NNW,1.7,7
2013,3,5,22,47.0,92.0,1899.0,88.0,3.1,1005.7,-6.6,0.0,NE,0.8,6
2013,11,5,12,30.0,123.0,2100.0,2.3562,12.9,1015.3,2.1,0.0,ENE,1.4,9
2016,11,5,7,4.0,119.0,4100.0,2.0,5.3,1005.8,4.9,0.0,N,0.8,4
2015,4,8,11,24.0,77.0,1300.0,30.0,11.6,1022.1,-3.0,0.0,SSW,1.6,8
2015,2,21,4,15.0,52.0,2300.0,8.0,1.0,1012.3,-1.4,0.0,WSW,1.7,0
2015,11,9,20,2.0,47.0,1200.0,12.0,6.2,1021.0,3.0,0.0,SSE,1.3,5
2014,8,19,9,9.0,90.0,1500.0,42.0,27.8,1008.5,19.3,0.0,SSE,1.3,7
2016,4,29,13,33.0,50.0,1800.0,159.0,22.1,1002.8,10.9,0.0,S,2.4,9
2015,1,3,11,82.0,83.0,3200.0,16.0,-1.0,1011.0,-14.2,0.0,NNE,1.8,9
2013,6,3,22,19.0,159.0,2100.0,2.0,20.9,1001.7,16.1,0.0,N,0.0,10
2015,6,28,16,12.0,23.0,700.0,224.0,31.1,999.9,22.7,0.0,SE,2.2,0
2014,7,30,13,2.0,12.0,1700.0,124.0,28.2,1002.8,21.0,0.0,SE,2.3,8
2017,1,24,22,38.0,91.0,2600.0,46.0,-1.95,1026.0,-14.7,0.0,NW,1.2,2
2015,8,13,15,7.0,16.0,1400.0,299.0,32.1,993.5,23.6,0.0,SW,2.3,6
2014,5,1,6,4.0,30.0,800.0,62.0,15.9,1000.2,12.8,0.0,WNW,0.6,6
2013,11,5,14,50.0,95.0539,1500.0,11.1384,14.2,1013.0,3.9,0.0,SSW,1.1,10
2017,1,25,10,51.0,66.0,2900.0,10.0,-3.6666666666666696,1030.5,-10.7,0.0,NE,1.7,7
2016,7,7,14,8.0,21.0,1400.0,272.0,32.2,1000.7,18.8,0.0,ESE,3.2,1
2015,8,13,10,2.0,33.0,1600.0,84.0,29.2,1001.7,22.2,0.0,ENE,1.1,8
2013,6,3,9,18.0,24.0,1600.0,114.0,28.1,997.0,14.0,0.0,W,1.7,6
2013,3,27,10,30.0,58.0,1500.0,16.0,12.6,1005.6,2.7,0.0,NNE,1.9,7
2014,3,8,16,63.0,88.0,1900.0,43.0,10.5,1009.8,-6.8,0.0,E,1.3,2
2014,4,25,0,11.0,137.0,1300.0,6.0,16.4,1010.3,13.9,0.0,E,0.0,0
2013,9,29,20,20.8488,112.0938,1300.0,30.0,17.6,1014.2,15.2,0.0,NNE,0.6,10
2015,9,15,4,6.0,119.0,1600.0,3.0,15.1,1016.2,13.8,0.0,NE,0.9,7
2015,10,14,4,4.0,84.0,1900.0,2.0,11.5,1013.8,8.4,0.0,NE,0.2,9
2015,10,4,23,2.0,111.0,2100.0,2.0,15.0,1017.3,13.4,0.0,NNE,1.1,9
2015,2,19,15,48.0,20.0,900.0,98.0,4.0,1022.0,-12.9,0.0,SW,2.9,9
2015,1,3,11,70.0,90.0,2600.0,11.0,0.0,1009.0,-16.4,0.0,E,0.9,4
2016,7,19,14,2.0,54.0,1400.0,46.0,23.9,1003.2,22.9,2.7,N,1.2,7
2014,1,31,20,59.0,58.0,1700.0,29.0,2.9,1011.5,-2.6,0.0,N,0.8,5
2016,12,7,19,10.0,93.0,2200.0,4.0,4.6,1013.1,-4.7,0.0,ENE,1.0,2
2014,8,21,20,11.0,43.0,1800.0,183.0,29.6,1002.5,16.1,0.0,E,4.3,11
2016,11,18,7,37.0,85.0,4300.0,2.0,6.4,1012.1,2.5,0.0,E,0.6,3
2016,2,11,3,37.0,88.0,5000.0,4.0,2.4,1007.7,-8.1,0.0,N,0.9,1
2014,4,12,10,39.0,124.0,2400.0,5.0,17.9,1012.9,-0.4,0.0,E,0.7,7
2014,6,15,14,9.0,33.0,1200.0,282.0,30.4,995.1,18.2,0.0,WSW,0.8,5
2013,8,16,1,3.1416,39.6229,1100.0,78.0,28.2,992.6,25.6,0.0,SW,1.0,10
2013,9,6,21,12.0,63.0,2100.0,80.0,19.7,1011.1,18.4,0.0,SW,1.3,4
2015,11,12,11,2.0,54.0,2200.0,2.0,6.3,1027.4,5.7,0.0,NE,0.8,4
2014,6,26,13,2.0,14.0,1000.0,193.0,25.4,993.1,18.6,4.7,NNE,5.5,6
2016,1,15,6,42.0,115.0,4700.0,15.0,-8.1,1013.8,-14.9,0.0,ESE,1.1,7
2017,2,3,10,47.0,89.0,3400.0,3.0,-0.2,1017.5,-17.0,0.0,ENE,1.1,5
2014,2,6,6,52.0,79.0,2500.0,5.0,-3.8,1022.0,-10.7,0.0,SE,0.7,5
2016,11,2,14,21.0,92.0,1300.0,22.0,12.1,1019.6,-2.9,0.0,WSW,2.5,7
2013,11,9,2,58.0,119.0,3300.0,4.0698,4.1,1015.0,1.5,0.0,ESE,0.2,11
2014,4,2,19,29.0,46.0,1400.0,106.0,17.4,1010.5,2.9,0.0,ESE,2.0,1
2015,10,15,3,2.0,103.0,1700.0,2.0,10.7,1013.0,9.5,0.0,NE,1.0,11
2013,11,29,18,33.0,94.0,1800.0,1.0,3.8,1011.6,-8.3,0.0,SSW,0.8,0
2013,3,6,10,97.0,79.0,2100.0,61.0,8.4,1011.4,-5.5,0.0,NNW,1.7,8
2015,3,26,9,18.0,42.0,1200.0,39.0,10.7,1021.6,0.7,0.0,E,0.9,6
2013,8,22,6,6.0,76.0,900.0,1.0,22.6,1003.8,21.1,0.0,ENE,1.0,0
2014,5,21,21,30.0,83.0,1800.0,138.0,23.3,999.7,19.0,0.0,WNW,0.6,10
2014,12,5,23,50.0,101.0,2300.0,2.0,-5.7,1025.0,-13.5,0.0,ENE,0.9,0
2016,12,26,2,50.0,113.0,3600.0,4.0,0.6,1023.8,-6.3,0.0,NE,1.5,10
2016,6,9,10,7.0,47.0,1400.0,126.0,26.5,999.5,18.1,0.0,SW,1.2,5
2013,9,8,20,16.2792,90.5373,1800.0,39.0,20.5,1009.8,20.0,0.1,NNE,0.7,10
2017,1,6,4,2.0,60.0,3800.0,2.0,-3.4,1019.5,-6.5,0.0,NW,1.5,6
2014,9,6,6,6.0,72.0,1500.0,26.0,21.8,1006.8,21.8,0.0,E,0.1,4
2015,10,15,0,7.0,118.0,1600.0,2.0,12.5,1012.0,9.5,0.0,ENE,0.6,10
2014,4,17,22,18.0,101.0,1200.0,28.0,15.4,1010.9,11.6,0.0,W,0.9,10
2016,3,13,0,55.0,141.0,3300.0,2.0,1.1,1015.4,-7.4,0.0,E,1.0,10
2014,8,2,13,4.0,52.0,1300.0,121.0,33.4,997.7,23.7,0.0,SE,2.0,3
2013,4,23,8,16.0,53.0,1000.0,14.0,10.2,1002.7,6.7,0.0,SE,0.8,6
2014,1,13,18,82.0,112.0,2300.0,17.0,-2.5,1022.2,-15.6,0.0,W,0.7,5
2014,10,24,10,13.0,96.0,1900.0,6.0,15.3,1008.3,10.3,0.0,NNE,0.5,3
2015,1,18,9,61.0,75.0,3100.0,2.0,-2.0,1013.0,-11.6,0.0,N,0.2,10
2014,10,30,14,20.0,64.0,1500.0,35.0,14.2,1012.4,7.0,0.0,W,0.9,2
2016,9,4,12,12.0,57.0,1500.0,116.0,29.3,1005.9,18.4,0.0,S,1.6,4
2014,10,3,22,4.0,76.0,2100.0,2.0,15.4,1009.7,14.4,0.4,NE,0.5,5
2014,2,2,1,29.0,55.0,2400.0,1.0,2.6,1002.6,0.2,0.0,E,1.5,2
2016,6,4,9,4.0,61.0,1100.0,69.0,25.6,1002.9,13.8,0.0,ESE,1.1,8
2015,7,27,3,9.0,67.0,1000.0,56.0,26.8,1000.2,20.2,0.0,S,1.6,0
2014,2,1,7,69.0,76.0,2300.0,1.0,2.9,1011.0,0.1,0.0,N,0.4,11
2015,3,11,0,24.0,87.0,1400.0,9.0,-1.8,1020.9,-14.0,0.0,NNW,0.7,8
2016,10,13,1,4.0,84.0,1500.0,2.0,14.4,1017.4,11.9,0.0,SW,0.3,8
2013,4,22,8,24.0,36.0,1000.0,25.0,11.9,1012.2,4.4,0.0,WSW,1.3,9
2013,10,7,4,5.0,45.0,1300.0,18.0,13.9,1013.8,13.3,0.0,N,0.2,5
2014,1,3,22,96.0,108.0,5800.0,19.0,0.9,1017.1,-10.6,0.0,SSE,0.5,5
2014,7,27,12,60.0,26.0,1700.0,256.0,34.1,1003.9,18.2,0.0,SW,2.8,7
2017,1,17,14,34.0,53.0,1400.0,44.0,2.325,1019.0,-9.7,0.0,SW,1.7,2
2016,10,18,9,2.0,32.0,1600.0,2.0,14.3,1013.1,11.1,0.0,N,0.8,2
2013,4,2,14,45.0,45.0,1399.0,107.0,18.2,1009.9,-2.7,0.0,SSW,3.8,3
2015,9,17,10,6.0,70.0,1300.0,41.0,22.5,1009.5,15.6,0.0,ESE,0.7,1
2013,6,16,2,36.0,19.0,1100.0,175.0,23.7,996.3,17.0,0.0,NNW,1.4,1
2016,11,7,0,11.0,76.0,1100.0,2.0,7.8,1021.6,0.0,0.0,S,0.8,7
2013,8,13,19,9.0,25.0,1200.0,137.0,29.8,1000.3,25.5,0.0,SW,1.5,7
2013,4,23,0,37.0,41.0,1000.0,57.0,11.6,1006.0,6.9,0.0,S,1.6,4
2017,2,3,5,39.0,85.0,300.0,2.0,-5.3,1021.0,-14.1,0.0,NE,0.6,3
2016,12,24,13,40.0,87.0,2000.0,12.0,2.9,1025.4,-7.6,0.0,E,2.3,11
2014,10,24,3,12.0,86.0,1600.0,2.0,8.4,1006.1,8.4,0.0,N,0.0,10
2014,10,30,6,14.0,113.0,1500.0,2.0,10.7,1017.2,8.3,0.0,ENE,1.0,10
2016,1,19,21,39.0,89.0,2800.0,3.0,-7.9,1027.3,-18.9,0.0,W,0.4,10
2013,5,7,15,72.0,24.0,1000.0,281.0,29.6,1009.3,10.7,0.0,SW,4.1,3
2013,11,13,8,29.0,71.0,3100.0,1.9278,5.0,1019.3,1.3,0.0,ENE,0.8,7
2014,1,30,22,73.0,50.0,1300.0,12.0,-1.5,1016.4,-4.3,0.0,E,1.7,7
2014,12,8,17,54.0,95.0,1800.0,7.0,1.1,1022.0,-9.8,0.0,SW,1.0,10
2014,6,25,19,2.0,44.0,1100.0,109.0,24.3,999.7,20.2,0.0,SSW,1.5,8
2016,11,30,13,26.0,137.0,3300.0,8.0,8.6,1017.5,-2.1,0.0,SSW,1.9,0
2013,11,22,23,47.0,90.0,2400.0,2.0,2.3,1013.1,-6.1,0.0,N,0.2,1
2014,10,3,19,6.0,98.0,2200.0,2.0,15.8,1009.7,13.6,0.0,ENE,0.0,5
2015,5,17,14,29.0,26.0,1300.0,218.0,25.7,992.5,15.1,0.0,NNW,1.2,11
2016,12,24,18,16.0,95.0,1900.0,2.0,-2.0,1020.4,-8.7,0.0,NW,1.5,6
2015,11,27,12,31.0,79.0,2200.0,16.0,-3.6,1020.9,-9.6,0.0,ESE,1.7,4
2016,10,16,0,4.0,91.0,2000.0,2.0,14.9,1017.5,13.4,0.0,SSE,1.1,11
2017,1,6,14,33.0,113.0,4100.0,16.0,4.5,1021.3,-3.3,0.0,ENE,1.3,0
2014,12,28,19,62.0,146.0,3200.0,6.0,1.2,1016.0,-9.7,0.0,WNW,1.3,11
2016,4,20,19,5.0,34.0,700.0,148.0,22.3,1000.2,3.4,0.0,SSW,3.7,5
2013,6,8,12,14.0,45.0,2500.0,3.0,19.3,999.8,18.5,0.0,E,0.8,2
2016,9,16,9,2.0,48.0,1200.0,55.0,23.7,1009.3,20.4,0.0,ENE,1.2,0
2015,4,9,12,30.0,98.0,1400.0,58.0,14.2,1016.1,1.8,0.0,SE,2.0,11
2015,8,14,3,5.0,77.0,1600.0,66.0,27.7,998.2,22.2,0.0,NW,1.4,4
2015,5,30,18,22.0,37.0,1700.0,250.0,27.4,1000.6,14.4,0.0,SE,4.0,8
2016,6,8,23,2.0,50.0,1300.0,132.0,25.9,998.6,18.3,0.0,E,1.7,1
2014,12,9,0,55.0,79.0,3400.0,15.0,-3.2,1010.0,-12.2,0.0,ENE,1.3,8
2013,5,21,21,104.0,81.0,3799.0,126.0,23.6,1001.7,11.6,0.0,SSE,1.2,8
2014,1,14,23,81.0,96.0,2200.0,1.0,-7.8,1027.6,-11.8,0.0,NW,0.8,0
2013,6,2,16,38.0,40.0,2200.0,134.0,26.7,994.7,18.8,0.0,ESE,1.9,11
2013,4,22,21,49.0,62.0,1399.0,48.0,13.4,1008.3,6.3,0.0,ESE,1.1,3
2016,8,6,20,2.0,28.0,800.0,139.0,30.5,996.7,24.9,0.0,S,1.7,5
2013,7,27,12,3.0,68.0,1700.0,3.0,25.2,996.2,24.2,0.0,ENE,1.3,9
2013,9,19,9,23.0,54.0,2200.0,1.0,20.7,1008.5,19.9,0.7,NE,0.2,0
2016,6,8,17,2.0,32.0,1200.0,233.0,29.4,1001.5,17.9,0.0,WSW,3.0,7
2014,6,19,5,3.0,64.0,1200.0,23.0,19.4,998.0,18.9,0.0,NNE,0.6,4
2015,11,29,12,42.0,50.0,2500.0,43.0,2.5,1016.4,-4.7,0.0,ESE,2.5,6
2013,4,14,20,14.0,31.0,600.0,62.0,13.6,998.8,-2.4,0.0,WSW,0.9,11
2014,12,18,1,71.0,105.0,2600.0,12.0,-3.9,1020.0,-12.3,0.0,NNE,0.7,4
2016,12,19,13,43.0,94.0,3200.0,26.0,6.5,1014.4,-5.5,0.0,S,1.6,2
2014,4,25,8,7.0,79.0,1700.0,4.0,19.5,1013.5,10.2,0.0,ESE,1.1,9
2016,4,29,14,28.0,54.0,1800.0,175.0,23.6,1001.4,11.0,0.0,SSW,2.9,4
2014,12,18,2,72.0,82.0,3100.0,2.0,-7.0,1026.0,-14.8,0.0,ENE,1.0,3
2016,11,18,10,31.0,92.0,4400.0,2.0,7.3,1011.5,2.8,0.0,NE,1.3,11
2014,6,26,2,2.0,52.0,1300.0,33.0,22.6,994.2,20.3,0.0,NNW,1.1,1
2015,1,23,11,67.0,89.0,2900.0,9.0,2.0,1011.0,-10.5,0.0,NE,1.3,0
2015,3,30,5,49.0,89.0,1200.0,2.0,13.0,1006.2,3.9,0.0,E,1.1,8
2016,6,4,12,24.0,29.0,1000.0,219.0,29.6,1001.8,12.5,0.0,SSW,3.7,11
2014,4,17,22,16.0,71.0,1200.0,53.0,15.4,1010.9,11.6,0.0,W,0.9,0
2016,4,1,8,8.0,42.0,600.0,48.0,17.7,1002.6,2.4,0.0,WNW,5.1,3
2015,4,18,19,51.0,86.0,3000.0,96.0,19.4,1006.5,10.7,0.0,ESE,0.5,3
2016,4,4,22,21.0,33.0,700.0,105.0,17.6,1006.2,3.8,0.0,WSW,3.8,3
2014,3,16,10,72.0,56.0,2000.0,42.0,14.2,1009.3,-9.8,0.0,ESE,2.2,2
2016,10,14,2,25.0,23.0,800.0,22.0,12.7,1010.7,11.3,0.0,NNW,1.1,1
2015,7,20,19,2.0,18.0,800.0,158.0,27.4,996.8,21.7,0.0,E,1.3,1
2014,12,29,11,58.0,126.0,3800.0,5.0,5.0,1011.0,-9.2,0.0,ENE,1.4,7
2017,1,31,7,31.0,56.0,1500.0,15.0,-2.8,1025.1,-21.1,0.0,NE,1.3,4
2015,5,23,10,22.0,74.0,1200.0,111.0,24.5,1005.1,12.4,0.0,W,1.1,11
2016,11,10,17,12.0,85.0,1400.0,6.0,8.6,1008.4,2.4,0.0,NE,1.2,8
2014,11,5,7,2.0,89.0,2400.0,2.0,2.3,1014.0,0.5,0.0,W,0.7,11
2016,11,11,3,2.0,47.0,2500.0,3.0,-0.1,1011.1,-0.7,0.0,NNE,0.8,8
2015,12,31,21,26.0,96.0,2200.0,3.0,-2.7,1025.8,-8.0,0.0,ENE,0.9,4
2014,6,17,17,3.0,39.0,1200.0,146.0,20.1,995.8,19.9,1.3,ESE,0.7,4
2014,4,8,23,30.0,155.0,1600.0,14.0,16.0,1001.8,5.9,0.0,W,1.3,6
2016,4,27,23,2.0,110.0,1500.0,16.0,13.5,1009.2,11.0,0.0,E,0.9,7
2014,2,8,8,35.0,63.0,2100.0,1.0,-2.9,1020.9,-6.2,0.0,N,2.2,0
